"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1944.100.52495","Silver Denarius of Severus Alexander, Rome, 231. 1944.100.52495","1944.100.52495","http://numismatics.org/ocre/id/ric.4.sa.109d","231","231","Severus Alexander","","","Roman Empire","Severan Dynasty","Sol","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 109d","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.195.807||RIC IV Severus Alexander 109d","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP ALEXANDER PIVS AVG","Head laureate, cuirassed, right","P M TR P X COS III P P","Sol, standing front, raising right hand in blessing and holding globe in left","","","6","19.0","3.24","https://numismatics.org/collectionimages/19001949/1944/1944.100.52495.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52495.rev.width175.jpg","2024-05-13T04:57:40Z"
"http://numismatics.org/collection/1944.100.52496","Silver Denarius of Severus Alexander, Rome, 232. 1944.100.52496","1944.100.52496","http://numismatics.org/ocre/id/ric.4.sa.112d","232","232","Severus Alexander","","","Roman Empire","Severan Dynasty","Sol","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 112d","","","","BMC.199.855||RIC IV Severus Alexander 112d","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP ALEXANDER PIVS AVG","Bust, laureate, draped, cuirassed, right","P M TR P XI COS III P P","Sol, standing left, holding globe in left and raising right","","","12","19.0","2.75","https://numismatics.org/collectionimages/19001949/1944/1944.100.52496.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52496.rev.width175.jpg","2024-05-13T04:57:41Z"
"http://numismatics.org/collection/1944.100.52497","Silver Denarius of Severus Alexander, Rome, 232. 1944.100.52497","1944.100.52497","http://numismatics.org/ocre/id/ric.4.sa.114c","232","232","Severus Alexander","","","Roman Empire","Severan Dynasty","Sol","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 114c","Limoges Hoard","","","BMC.200.862n||RIC IV Severus Alexander 114c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP ALEXANDER PIVS AVG","Bust, laureate, draped, cuirassed, right","P M TR P XI COS III P P","Sol, advancing left, raising right hand in blessing and holding whip in left","","","12","20.0","3.02","https://numismatics.org/collectionimages/19001949/1944/1944.100.52497.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52497.rev.width175.jpg","2024-05-13T04:57:43Z"
"http://numismatics.org/collection/1944.100.52498","Silver Denarius of Severus Alexander, Rome, 233. 1944.100.52498","1944.100.52498","http://numismatics.org/ocre/id/ric.4.sa.120","233","233","Severus Alexander","","","Roman Empire","Severan Dynasty","Sol","Severus Alexander","Denarius||Aureus","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 120","","","","BMC.205.930||RIC IV Severus Alexander 120","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP ALEXANDER PIVS AVG","Bust, laureate, draped, right","P M TR P XII COS III P P","Sol, advancing left, raising right hand in blessing and holding whip in left","","","12","20.5","3.31","https://numismatics.org/collectionimages/19001949/1944/1944.100.52498.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52498.rev.width175.jpg","2024-05-13T04:57:44Z"
"http://numismatics.org/collection/1944.100.52499","Silver Denarius of Severus Alexander, Rome, 233. 1944.100.52499","1944.100.52499","http://numismatics.org/ocre/id/ric.4.sa.120","233","233","Severus Alexander","","","Roman Empire","Severan Dynasty","Sol","Severus Alexander","Denarius||Aureus","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 120","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.205.930||RIC IV Severus Alexander 120","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP ALEXANDER PIVS AVG","Bust, laureate, draped, right","P M TR P XII COS III P P","Sol, advancing left, raising right hand in blessing and holding whip in left","","","6","20.0","3.39","https://numismatics.org/collectionimages/19001949/1944/1944.100.52499.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52499.rev.width175.jpg","2024-05-13T04:57:45Z"
"http://numismatics.org/collection/1944.100.52500","Silver Denarius of Severus Alexander, Rome, 234. 1944.100.52500","1944.100.52500","http://numismatics.org/ocre/id/ric.4.sa.123","234","234","Severus Alexander","","","Roman Empire","Severan Dynasty","Sol","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 123","","","","BMC.207.950||RIC IV Severus Alexander 123","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP ALEXANDER PIVS AVG","Bust, laureate, draped, right","P M TR P XIII COS III P P","Sol, advancing left, raising right hand in blessing and holding whip in left","","","12","20.0","3.29","https://numismatics.org/collectionimages/19001949/1944/1944.100.52500.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52500.rev.width175.jpg","2024-05-13T04:57:47Z"
"http://numismatics.org/collection/1944.100.52501","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52501","1944.100.52501","http://numismatics.org/ocre/id/ric.4.sa.127c","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Aequitas","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 127c","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.148.329||RIC IV Severus Alexander 127c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","AEQVITAS AVG","Aequitas, standing front, holding scales in right and cornucopiae in left","","","12","20.5","3.24","https://numismatics.org/collectionimages/19001949/1944/1944.100.52501.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52501.rev.width175.jpg","2024-05-13T04:57:49Z"
"http://numismatics.org/collection/1944.100.52502","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52502","1944.100.52502","http://numismatics.org/ocre/id/ric.4.sa.127c","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Aequitas","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 127c","","","","BMC.148.329v||RIC IV Severus Alexander 127c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","AEQVITAS AVG","Aequitas, standing front, holding scales in right and cornucopiae in left","","","12","20.5","3.36","https://numismatics.org/collectionimages/19001949/1944/1944.100.52502.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52502.rev.width175.jpg","2024-05-13T04:57:50Z"
"http://numismatics.org/collection/1944.100.52503","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52503","1944.100.52503","http://numismatics.org/ocre/id/ric.4.sa.127c","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Aequitas","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 127c","","","","BMC.148.329||RIC IV Severus Alexander 127c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","AEQVITAS AVG","Aequitas, standing front, holding scales in right and cornucopiae in left","","","6","19.5","3.36","https://numismatics.org/collectionimages/19001949/1944/1944.100.52503.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52503.rev.width175.jpg","2024-05-13T04:57:51Z"
"http://numismatics.org/collection/1944.100.52504","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52504","1944.100.52504","http://numismatics.org/ocre/id/ric.4.sa.127c","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Aequitas","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 127c","","","","BMC.148.329||RIC IV Severus Alexander 127c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","AEQVITAS AVG","Aequitas, standing front, holding scales in right and cornucopiae in left","","","6","18.5","3.71","https://numismatics.org/collectionimages/19001949/1944/1944.100.52504.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52504.rev.width175.jpg","2024-05-13T04:57:52Z"
"http://numismatics.org/collection/1944.100.52505","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52505","1944.100.52505","http://numismatics.org/ocre/id/ric.4.sa.133","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Annona","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 133","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.149.344||RIC IV Severus Alexander 133","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","ANNONA AVG","Annona, standing front, holding grain stalks in right over modius, left, and cornucopiae in left","","","6","19.7","2.58","https://numismatics.org/collectionimages/19001949/1944/1944.100.52505.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52505.rev.width175.jpg","2024-05-13T04:57:53Z"
"http://numismatics.org/collection/1944.100.52506","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52506","1944.100.52506","http://numismatics.org/ocre/id/ric.4.sa.133","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Annona","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 133","","","","BMC.149.344||RIC IV Severus Alexander 133","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","ANNONA AVG","Annona, standing front, holding grain stalks in right over modius, left, and cornucopiae in left","","","6","19.0","2.73","https://numismatics.org/collectionimages/19001949/1944/1944.100.52506.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52506.rev.width175.jpg","2024-05-13T04:57:54Z"
"http://numismatics.org/collection/1944.100.52507","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52507","1944.100.52507","http://numismatics.org/ocre/id/ric.4.sa.133","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Annona","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 133","","","","BMC.148.341||RIC IV Severus Alexander 133","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","ANNONA AVG","Annona, standing front, holding grain stalks in right over modius, left, and cornucopiae in left","","","12","19.5","3.29","https://numismatics.org/collectionimages/19001949/1944/1944.100.52507.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52507.rev.width175.jpg","2024-05-13T04:57:55Z"
"http://numismatics.org/collection/1944.100.52508","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52508","1944.100.52508","http://numismatics.org/ocre/id/ric.4.sa.133","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Annona","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 133","","","","BMC.149.344||RIC IV Severus Alexander 133","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","ANNONA AVG","Annona, standing front, holding grain stalks in right over modius, left, and cornucopiae in left","","","12","19.7","3.15","https://numismatics.org/collectionimages/19001949/1944/1944.100.52508.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52508.rev.width175.jpg","2024-05-13T04:57:56Z"
"http://numismatics.org/collection/1944.100.52509","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52509","1944.100.52509","http://numismatics.org/ocre/id/ric.4.sa.139c","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Fides","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 139c","","","","BMC.136.220||RIC IV Severus Alexander 139c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","FIDES MILITVM","Fides, standing front, holding vertical standard in each hand","","","6","21.0","2.41","https://numismatics.org/collectionimages/19001949/1944/1944.100.52509.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52509.rev.width175.jpg","2024-05-13T04:57:57Z"
"http://numismatics.org/collection/1944.100.52510","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52510","1944.100.52510","http://numismatics.org/ocre/id/ric.4.sa.139c","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Fides","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 139c","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.136.220||RIC IV Severus Alexander 139c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","FIDES MILITVM","Fides, standing front, holding vertical standard in each hand","","","6","21.0","2.53","https://numismatics.org/collectionimages/19001949/1944/1944.100.52510.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52510.rev.width175.jpg","2024-05-13T04:57:59Z"
"http://numismatics.org/collection/1944.100.52511","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52511","1944.100.52511","http://numismatics.org/ocre/id/ric.4.sa.141c","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Jupiter","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 141c","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.120.56||RIC IV Severus Alexander 141c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right, seen from behind","IOVI CONSERVATORI","Jupiter, standing left, holding thunderbolt in right and sceptre in left","","","6","21.5","3.61","https://numismatics.org/collectionimages/19001949/1944/1944.100.52511.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52511.rev.width175.jpg","2024-05-13T04:58:00Z"
"http://numismatics.org/collection/1944.100.52512","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52512","1944.100.52512","http://numismatics.org/ocre/id/ric.4.sa.144","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Jupiter||Victory","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 144","Limoges Hoard","","","BMC.137.233||RIC IV Severus Alexander 144","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","IOVI VLTORI","Jupiter, seated left, holding Victory in right and spear in left","","","6","19.0","2.83","https://numismatics.org/collectionimages/19001949/1944/1944.100.52512.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52512.rev.width175.jpg","2024-05-13T04:58:01Z"
"http://numismatics.org/collection/1944.100.52513","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52513","1944.100.52513","http://numismatics.org/ocre/id/ric.4.sa.144","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Jupiter||Victory","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 144","","","","BMC.137.233||RIC IV Severus Alexander 144","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","IOVI VLTORI","Jupiter, seated left, holding Victory in right and spear in left","","","12","19.5","3.54","https://numismatics.org/collectionimages/19001949/1944/1944.100.52513.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52513.rev.width175.jpg","2024-05-13T04:58:02Z"
"http://numismatics.org/collection/1944.100.52514","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52514","1944.100.52514","http://numismatics.org/ocre/id/ric.4.sa.144","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Jupiter||Victory","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 144","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.137.233||RIC IV Severus Alexander 144","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","IOVI VLTORI","Jupiter, seated left, holding Victory in right and spear in left","","","12","20.0","2.94","https://numismatics.org/collectionimages/19001949/1944/1944.100.52514.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52514.rev.width175.jpg","2024-05-13T04:58:03Z"
"http://numismatics.org/collection/1944.100.52515","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52515","1944.100.52515","http://numismatics.org/ocre/id/ric.4.sa.144","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Jupiter||Victory","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 144","","","","BMC.137.233||RIC IV Severus Alexander 144","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","IOVI VLTORI","Jupiter, seated left, holding Victory in right and spear in left","","","12","19.0","3.02","https://numismatics.org/collectionimages/19001949/1944/1944.100.52515.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52515.rev.width175.jpg","2024-05-13T04:58:04Z"
"http://numismatics.org/collection/1944.100.52516","Gold Aureus of Severus Alexander, Rome, 222–228. 1944.100.52516","1944.100.52516","http://numismatics.org/ocre/id/ric.4.sa.147","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Liberalitas","Severus Alexander","Aureus","Roman","Coin","","","","","Struck","Gold","","Rome","","","Latium||Italy","RIC IV Severus Alexander 147","Egyptian Hoard","","","BMC.115.2||RIC IV Severus Alexander 147","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, right","LIBERALITAS AVG","Liberalitas, standing front, holding abacus in right and cornucopiae in left","","","6","21.0","6.45","https://numismatics.org/collectionimages/19001949/1944/1944.100.52516.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52516.rev.width175.jpg","2024-05-13T04:58:05Z"
"http://numismatics.org/collection/1944.100.52517","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52517","1944.100.52517","http://numismatics.org/ocre/id/ric.4.sa.148d","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Liberalitas","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 148d","Reka Devnia Hoard, Bulgaria, 1929","","","BMC.115.3||RIC IV Severus Alexander 148d","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, cuirassed, right, seen from behind","LIBERALITAS AVG","Liberalitas, standing left, holding abacus in right and cornucopiae in left","","","12","21.0","3.44","https://numismatics.org/collectionimages/19001949/1944/1944.100.52517.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52517.rev.width175.jpg","2024-05-13T04:58:07Z"
"http://numismatics.org/collection/1944.100.52518","Silver Denarius of Severus Alexander, Rome, 222–228. 1944.100.52518","1944.100.52518","http://numismatics.org/ocre/id/ric.4.sa.148d","222","228","Severus Alexander","","","Roman Empire","Severan Dynasty","Liberalitas","Severus Alexander","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC IV Severus Alexander 148d","","","","BMC.115.3||RIC IV Severus Alexander 148d","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Severans/1c24dad4-3d2d-3299-b677-7051f6f73e2d","","","","","","","IMP C M AVR SEV ALEXAND AVG","Bust, laureate, draped, cuirassed, right, seen from behind","LIBERALITAS AVG","Liberalitas, standing left, holding abacus in right and cornucopiae in left","","","12","18.0","2.99","https://numismatics.org/collectionimages/19001949/1944/1944.100.52518.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.52518.rev.width175.jpg","2024-05-13T04:58:08Z"
