"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Excavation","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1944.100.49650","Bronze Sestertius of Marcus Aurelius, Rome, 175–176. 1944.100.49650","1944.100.49650","http://numismatics.org/ocre/id/ric.3.m_aur.1524","175","176","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Jupiter","Commodus","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1524","","","","BMC.1524||RIC III Marcus Aurelius 1524","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","L AVREL COMMODVS CAES AVG FIL GERM","Bust draped, cuirassed, right","IOVI CONSERVATORI","Jupiter standing, front, holding thunderbolt over Commodus standing, left holding Victory and roll","","","12","32.0","25.6","https://numismatics.org/collectionimages/19001949/1944/1944.100.49650.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49650.rev.width175.jpg","2024-05-13T04:13:28Z"
"http://numismatics.org/collection/1944.100.49651","Bronze As of Marcus Aurelius, Rome, 175–176. 1944.100.49651","1944.100.49651","http://numismatics.org/ocre/id/ric.3.m_aur.1544","175","176","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Spes","Commodus","As","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1544","","","","BMC.1536||RIC III Marcus Aurelius 1544","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","COMMODO CAES AVG FIL GERM SARM","Bust draped, right","SPES PVBLICA","Spes standing, left holding flower in right and raising skirt with left","","","12","24.0","9.01","https://numismatics.org/collectionimages/19001949/1944/1944.100.49651.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49651.rev.width175.jpg","2024-05-13T04:13:29Z"
"http://numismatics.org/collection/1944.100.49652","Bronze As of Marcus Aurelius, Rome, 175–176. 1944.100.49652","1944.100.49652","http://numismatics.org/ocre/id/ric.3.m_aur.1544","175","176","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Spes","Commodus","As","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1544","","","","BMC.1536||RIC III Marcus Aurelius 1544","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","COMMODO CAES AVG FIL GERM SARM","Bust draped, right","SPES PVBLICA","Spes standing, left holding flower in right and raising skirt with left","","","6","24.0","9.94","https://numismatics.org/collectionimages/19001949/1944/1944.100.49652.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49652.rev.width175.jpg","2024-05-13T04:13:30Z"
"http://numismatics.org/collection/1944.100.49653","Bronze As of Marcus Aurelius, Rome, 176. 1944.100.49653","1944.100.49653","http://numismatics.org/ocre/id/ric.3.m_aur.1550","176","176","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","","Commodus","As","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1550","","","","BMC.1645++||RIC III Marcus Aurelius 1550","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","COMMODO CAES AVG FIL GERM TR POT COS","Bust draped,, cuirassed,, right","FELICITATI CAES/ S C","Galley left with piolet and oarsman","","","12","26.0","10.58","https://numismatics.org/collectionimages/19001949/1944/1944.100.49653.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49653.rev.width175.jpg","2024-05-13T04:13:31Z"
"http://numismatics.org/collection/1944.100.49654","Bronze Sestertius of Marcus Aurelius, Rome, 177. 1944.100.49654","1944.100.49654","http://numismatics.org/ocre/id/ric.3.m_aur.1569","177","177","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","","Commodus","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1569","","","","BMC.1657||RIC III Marcus Aurelius 1569","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","IMP CAES L AVREL COMMODVS GERM SARM","Bust laureate, draped, right","TR P II COS P P S C/ DE GERMANIS in exergue","pile of arms","","","6","32.0","28.17","https://numismatics.org/collectionimages/19001949/1944/1944.100.49654.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49654.rev.width175.jpg","2024-05-13T04:13:32Z"
"http://numismatics.org/collection/1944.100.49655","Bronze Dupondius of Marcus Aurelius, Rome, 177. 1944.100.49655","1944.100.49655","http://numismatics.org/ocre/id/ric.3.m_aur.1568A","177","177","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","","Commodus","Dupondius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1568A","","","","BMC.1667||RIC III Marcus Aurelius 1568A","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","IMP CAES L AVREL COMMODVS GERM SARM","Head radiate, right","TR P II COS PP S C/ DE GERM in exergue","trophy with two captives seated, flanking","","","12","27.0","13.95","https://numismatics.org/collectionimages/19001949/1944/1944.100.49655.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49655.rev.width175.jpg","2024-05-13T04:13:33Z"
"http://numismatics.org/collection/1944.100.49656","Bronze Sestertius of Marcus Aurelius, Rome, 177. 1944.100.49656","1944.100.49656","http://numismatics.org/ocre/id/ric.3.m_aur.1584","177","177","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","","Commodus","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1584","","","","BMC.1673||RIC III Marcus Aurelius 1584","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","L AVREL COMMODVS AVG GERM SARM","Bust laureate, draped, right","VOTA PVBLICA TR P II IMP II COS P P/ S C","Commodus standing, sacrificing out of patera in right hand over tripod altar left, holding roll in left","","","6","30.0","22.33","https://numismatics.org/collectionimages/19001949/1944/1944.100.49656.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49656.rev.width175.jpg","2024-05-13T04:13:34Z"
"http://numismatics.org/collection/1944.100.49657","Bronze Sestertius of Marcus Aurelius, Rome, 177. 1944.100.49657","1944.100.49657","http://numismatics.org/ocre/id/ric.3.m_aur.1590","177","178","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Libertas","Commodus","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1590","","","","BMC.1686||RIC III Marcus Aurelius 1590","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","L AVREL COMMODVS AVG TR P III","Bust laureate, cuirassed, right","LIBERTAS AVG IMP II COS P P/S C","Libertas standing, front, holding pileus and vertical sceptre","","","12","27.0","22.06","https://numismatics.org/collectionimages/19001949/1944/1944.100.49657.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49657.rev.width175.jpg","2024-05-13T04:13:35Z"
"http://numismatics.org/collection/1944.100.49658","Bronze Dupondius of Marcus Aurelius, Rome, 178. 1944.100.49658","1944.100.49658","http://numismatics.org/ocre/id/ric.3.m_aur.1591","178","178","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Libertas","Commodus","Dupondius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1591","","","","BMC.1690||RIC III Marcus Aurelius 1591","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","L AVREL COMMODVS AVG TR P III","Head radiate, right","LIBERTAS AVG IMP II COS PP S C","Libertas standing, front, holding pileus and vertical sceptre","","","6","25.0","10.58","https://numismatics.org/collectionimages/19001949/1944/1944.100.49658.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49658.rev.width175.jpg","2024-05-13T04:13:36Z"
"http://numismatics.org/collection/1944.100.49659","Bronze As of Marcus Aurelius, Rome, 177–178. 1944.100.49659","1944.100.49659","http://numismatics.org/ocre/id/ric.3.m_aur.1596","178","178","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Victory","Commodus","As","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1596","","","","BMC.1692||RIC III Marcus Aurelius 1596","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","L AVREL COMMODVS AVG","Head laureate, right","TR P III IMP II COS P P S C","Victory advancing left holding wreath and palm","","","12","24.0","8.38","https://numismatics.org/collectionimages/19001949/1944/1944.100.49659.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49659.rev.width175.jpg","2024-05-13T04:13:37Z"
"http://numismatics.org/collection/1944.100.49660","Bronze As of Marcus Aurelius, Rome, 177–178. 1944.100.49660","1944.100.49660","http://numismatics.org/ocre/id/ric.3.m_aur.1597","178","178","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Victory","Commodus","As","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1597","","","","BMC.1693||RIC III Marcus Aurelius 1597","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","L AVREL COMMODVS AVG","Bust laureate, draped, right","TR P III IMP II COS P P S C","Victory advancing left holding wreath and palm","","","12","25.0","10.47","https://numismatics.org/collectionimages/19001949/1944/1944.100.49660.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49660.rev.width175.jpg","2024-05-13T04:13:39Z"
"http://numismatics.org/collection/1944.100.49661","Bronze Dupondius of Marcus Aurelius, Rome, 177–179. 1944.100.49661","1944.100.49661","http://numismatics.org/ocre/id/ric.3.m_aur.1604","177","179","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Minerva","Commodus","Dupondius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1604","","","","BMC.1702||RIC III Marcus Aurelius 1604","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","L AVREL COMMODVS AVG TR P III","Bust radiate, right","IMP II COS II PP S C","Minerva standing, front, sacrificing out of patera in right over altar left, holding spear and shield left","","","6","27.0","10.73","https://numismatics.org/collectionimages/19001949/1944/1944.100.49661.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49661.rev.width175.jpg","2024-05-13T04:13:40Z"
"http://numismatics.org/collection/1944.100.49662","Bronze Dupondius of Marcus Aurelius, Rome, 179. 1944.100.49662","1944.100.49662","http://numismatics.org/ocre/id/ric.3.m_aur.1592","178","179","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Libertas","Commodus","Dupondius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1592","","","","BMC.1691||RIC III Marcus Aurelius 1592","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","L AVREL COMMODVS AVG TR P III","Head radiate, cuirassed, right","LIBERTAS AVG/ IMP II COS P P/ S C","Libertas standing, front, holding pileus and vertical sceptre","","","10","24.0","12.07","https://numismatics.org/collectionimages/19001949/1944/1944.100.49662.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49662.rev.width175.jpg","2024-05-13T04:13:41Z"
"http://numismatics.org/collection/1944.100.49663","Bronze Sestertius of Marcus Aurelius, Rome, 179. 1944.100.49663","1944.100.49663","http://numismatics.org/ocre/id/ric.3.m_aur.1607","179","179","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Minerva","Commodus","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1607","","","","BMC.1703n||RIC III Marcus Aurelius 1607","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","L AVREL COMMODVS AVG TR P III","Head laureate, right","IMP III COS II P P/ S C","Minerva standing, front sacrificing out of patera in right over lighted altar left, holding spear and shield left","","","6","30.0","23.17","https://numismatics.org/collectionimages/19001949/1944/1944.100.49663.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49663.rev.width175.jpg","2024-05-13T04:13:42Z"
"http://numismatics.org/collection/1944.100.49664","Bronze Dupondius of Marcus Aurelius, Rome, 179. 1944.100.49664","1944.100.49664","http://numismatics.org/ocre/id/ric.3.m_aur.1614","179","179","Marcus Aurelius","","","Roman Empire","Nerva-Antonine Dynasty","Victory","Commodus","Dupondius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Marcus Aurelius 1614","","","","BMC.1710||RIC III Marcus Aurelius 1614","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","L AVREL COMMODVS AVG TR P IIII","Head radiate, right","IMP III COS II P P S C","Victory advancing left holding wreath and palm","","","11","25.0","11.47","https://numismatics.org/collectionimages/19001949/1944/1944.100.49664.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49664.rev.width175.jpg","2024-05-13T04:13:43Z"
"http://numismatics.org/collection/1944.100.49665","Bronze Sestertius of Commodus, Rome, 179–180. 1944.100.49665","1944.100.49665","http://numismatics.org/ocre/id/ric.3.com.291d","179","180","Commodus","","","Roman Empire","Nerva-Antonine Dynasty","Jupiter||Victory","Commodus","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Commodus 291d","","","","BMC.1722 (Marcus Aurelius)||RIC III Commodus 291d","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","L AVREL COMMODVS AVG TR P V","Bust laureate, draped, r.","IOVI VICTORI/ IMP III COS II P P/ S C","Jupiter seated, l. holding Victory and vertical sceptre","","","6","29.0","22.02","https://numismatics.org/collectionimages/19001949/1944/1944.100.49665.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49665.rev.width175.jpg","2024-05-13T04:13:44Z"
"http://numismatics.org/collection/1944.100.49666","Bronze Sestertius of Commodus, Rome, 179–180. 1944.100.49666","1944.100.49666","http://numismatics.org/ocre/id/ric.3.com.294f","180","180","Commodus","","","Roman Empire","Nerva-Antonine Dynasty","","Commodus","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Commodus 294f","","","","BMC.1728 (Marcus Aurelius)||RIC III Commodus 294f","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","L AVREL COMMODVS AVG TR P V","Bust laureate, cuirassed, r.","ADVENTVS AVG IMP IIII COS II P P S C","Commodus on horse prancing r.","","","7","29.0","22.87","https://numismatics.org/collectionimages/19001949/1944/1944.100.49666.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49666.rev.width175.jpg","2024-05-13T04:13:45Z"
"http://numismatics.org/collection/1944.100.49667","Bronze Sestertius of Commodus, Rome, 179–180. 1944.100.49667","1944.100.49667","http://numismatics.org/ocre/id/ric.3.com.294f","180","180","Commodus","","","Roman Empire","Nerva-Antonine Dynasty","","Commodus","Sestertius","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC III Commodus 294f","","","","BMC.1729 (Marcus Aurelius)||RIC III Commodus 294f","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","L AVREL COMMODVS AVG TR P V","Bust laureate, cuirassed, r.","ADVENTVS AVG/ IMP IIII COS II P P/ S C","Commodus on horse prancing r.","","","6","31.0","24.91","https://numismatics.org/collectionimages/19001949/1944/1944.100.49667.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49667.rev.width175.jpg","2024-05-13T04:13:46Z"
"http://numismatics.org/collection/1944.100.49668","Silver Denarius of Commodus, Rome, 180. 1944.100.49668","1944.100.49668","http://numismatics.org/ocre/id/ric.3.com.9a","180","180","Commodus","","","Roman Empire","Nerva-Antonine Dynasty","","Commodus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC III Commodus 9a","","","","BMC.9||RIC III Commodus 9a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M COMMODVS ANTONINVS AVG","head laureate, right","TR P V IMP IIII COS II P P","Trophy with two captives seated, at base","","","12","","2.68","https://numismatics.org/collectionimages/19001949/1944/1944.100.49668.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49668.rev.width175.jpg","2024-05-13T04:13:47Z"
"http://numismatics.org/collection/1944.100.49669","Silver Denarius of Commodus, Rome, 181. 1944.100.49669","1944.100.49669","http://numismatics.org/ocre/id/ric.3.com.22","181","181","Commodus","","","Roman Empire","Nerva-Antonine Dynasty","Liberalitas","Commodus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC III Commodus 22","","","","BMC.53||RIC III Commodus 22","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M COMMODVS ANTONINVS AVG","head laureate, right","LIB AVG IIII TR P VI IMP IIII COS III P P","Liberalitas standing, front, holding abacus and cornucopiae","","","6","","2.96","https://numismatics.org/collectionimages/19001949/1944/1944.100.49669.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49669.rev.width175.jpg","2024-05-13T04:13:48Z"
"http://numismatics.org/collection/1944.100.49670","Silver Denarius of Commodus, Rome, 181. 1944.100.49670","1944.100.49670","http://numismatics.org/ocre/id/ric.3.com.12","181","181","Commodus","","","Roman Empire","Nerva-Antonine Dynasty","Roma||Victory","Commodus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC III Commodus 12","","","","BMC.55||RIC III Commodus 12","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M COMMODVS ANTONINVS AVG","head laureate, right","TR P VI IMP IIII COS III P P","Roma seated, left holding Victory and spear, at side large round shield","","","12","","2.95","https://numismatics.org/collectionimages/19001949/1944/1944.100.49670.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49670.rev.width175.jpg","2024-05-13T04:13:50Z"
"http://numismatics.org/collection/1944.100.49671","Silver Denarius of Commodus, Rome, 181. 1944.100.49671","1944.100.49671","http://numismatics.org/ocre/id/ric.3.com.17","181","181","Commodus","","","Roman Empire","Nerva-Antonine Dynasty","Pax","Commodus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC III Commodus 17","","","","BMC.63||RIC III Commodus 17","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M COMMODVS ANTONINVS AVG","head laureate, right","TR P VI IMP IIII COS III P P","Pax standing, front, holding branch and cornucopiae","","","12","","3.55","https://numismatics.org/collectionimages/19001949/1944/1944.100.49671.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49671.rev.width175.jpg","2024-05-13T04:13:51Z"
"http://numismatics.org/collection/1944.100.49672","Silver Denarius of Commodus, Rome, 181. 1944.100.49672","1944.100.49672","http://numismatics.org/ocre/id/ric.3.com.17","181","181","Commodus","","","Roman Empire","Nerva-Antonine Dynasty","Pax","Commodus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC III Commodus 17","","","","BMC.63||RIC III Commodus 17","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M COMMODVS ANTONINVS AVG","head laureate, right","TR P VI IMP IIII COS III P P","Pax standing, front, holding branch and cornucopiae","","","6","","3.33","https://numismatics.org/collectionimages/19001949/1944/1944.100.49672.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49672.rev.width175.jpg","2024-05-13T04:13:52Z"
"http://numismatics.org/collection/1944.100.49673","Silver Denarius of Commodus, Rome, 181–182. 1944.100.49673","1944.100.49673","http://numismatics.org/ocre/id/ric.3.com.36a","181","182","Commodus","","","Roman Empire","Nerva-Antonine Dynasty","Liberalitas","Commodus","Denarius","Roman","Coin","","","","","Struck","Silver","","Rome","","","Latium||Italy","RIC III Commodus 36a","","","","BMC.70||RIC III Commodus 36a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Antonines/5c011cd3-89b8-35c1-96b5-4e1587fc2605","","","","","","","M COMMODVS ANTONINVS AVG","head laureate, right","LIB AVG V TR P VII IMP IIII COS III P P","Liberalitas standing, front, holding abacus and cornucopiae","","","12","","2.99","https://numismatics.org/collectionimages/19001949/1944/1944.100.49673.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.49673.rev.width175.jpg","2024-05-13T04:13:53Z"
