"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1944.100.54835","Silver Siliqua of Theodosius II, Constantinople, 408–450. 1944.100.54835","1944.100.54835","http://numismatics.org/ocre/id/ric.10.theo_ii_e.389","408","450","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II","Siliqua","Roman","Coin","","","","","Struck","Silver","","Constantinople","","","Thrace","RIC X Theodosius II (East) 389","","","RIC X Theodosius II (East) 389","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust diademed draped cuirassed right","VOT MVLT XXXX","legend within wreath","","","6","16.0","0.881","https://numismatics.org/collectionimages/19001949/1944/1944.100.54835.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54835.rev.width175.jpg","2024-05-13T05:30:41Z"
"http://numismatics.org/collection/1944.100.54836","Bronze AE3 of Arcadius, Antioch, Syria, 401–403. 1944.100.54836","1944.100.54836","http://numismatics.org/ocre/id/ric.10.arc_e.100","401","403","Arcadius","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius II","AE3","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC X Arcadius 100","","","RIC X Arcadius 100","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N [THE]ODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","CONCORDI[A] AVGG","Constantinopolis seated facing holding sceptre and Victory on globe, prow left","","","6","15.0","2.33","https://numismatics.org/collectionimages/19001949/1944/1944.100.54836.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54836.rev.width175.jpg","2024-05-13T05:30:42Z"
"http://numismatics.org/collection/1944.100.54837","Bronze AE3 of Arcadius, Antioch, Syria, 406–408. 1944.100.54837","1944.100.54837","http://numismatics.org/ocre/id/ric.10.arc_e.155","406","408","Arcadius","","","Roman Empire","Theodosian Dynasty","","Theodosius II||Arcadius||Honorius","AE3","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC X Arcadius 155","","","RIC X Arcadius 155","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust diademed draped cuirassed right","GLORIA ROMANORVM","Three emperors standing","","","12","15.0","1.573","https://numismatics.org/collectionimages/19001949/1944/1944.100.54837.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54837.rev.width175.jpg","2024-05-13T05:30:43Z"
"http://numismatics.org/collection/1944.100.54838","Bronze AE4 of Theodosius II, Antioch, Syria, 425–435. 1944.100.54838","1944.100.54838","http://numismatics.org/ocre/id/ric.10.theo_ii_e.453","425","435","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II","AE4||AE3-4","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC X Theodosius II (East) 453","","","RIC X Theodosius II (East) 453","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AV[G]","Bust diademed draped cuirassed right","","Cross in wreath","","","6","11.5","0.92","https://numismatics.org/collectionimages/19001949/1944/1944.100.54838.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54838.rev.width175.jpg","2024-05-13T05:30:44Z"
"http://numismatics.org/collection/1944.100.54839","Bronze AE4 of Arcadius, Alexandria, 404–406. 1944.100.54839","1944.100.54839","http://numismatics.org/ocre/id/ric.10.arc_e.122","404","406","Arcadius","","","Roman Empire","Theodosian Dynasty","","Theodosius II","AE4","Roman","Coin","","","","","Struck","Bronze","","Alexandria","","","Egypt","RIC X Arcadius 122","","","RIC X Arcadius 122","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Dividedempire/a07e8e43-3e58-343d-8b75-aef108cb316f","","","","","","","[D N THEODO]SIVS P F AVG","Bust diad. dr. cuir. r.","CON[COR]DIA AVG","cross within wreath","","","12","9.5","0.853","https://numismatics.org/collectionimages/19001949/1944/1944.100.54839.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54839.rev.width175.jpg","2024-05-13T05:30:45Z"
"http://numismatics.org/collection/1944.100.54841","Bronze AE4 of Theodosius II, 408–450. 1944.100.54841","1944.100.54841","","408","450","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II","AE4","Roman","Coin","","","","","","Bronze","","","","","","","","","ric.10.theo_ii_e.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","[D N THE]ODOSIVS P F AVG","Bust diademed draped cuirassed right","","cross within wreath","","","10","10.0","1.047","https://numismatics.org/collectionimages/19001949/1944/1944.100.54841.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54841.rev.width175.jpg","2024-05-13T05:30:48Z"
"http://numismatics.org/collection/1944.100.54842","Bronze AE4 of Theodosius II, 408–450. 1944.100.54842","1944.100.54842","","408","450","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II","AE4","Roman","Coin","","","","","","Bronze","","","","","","","","","ric.10.theo_ii_e.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","DN T[HEODO-SIVS P F AVG]","Bust diademed draped cuirassed right","","cross within wreath","","","1","11.0","1.056","https://numismatics.org/collectionimages/19001949/1944/1944.100.54842.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54842.rev.width175.jpg","2024-05-13T05:30:48Z"
"http://numismatics.org/collection/1944.100.54860","Gold Solidus of Theodosius II, Constantinople, 430. 1944.100.54860","1944.100.54860","http://numismatics.org/ocre/id/ric.10.theo_ii_e.242","430","430","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Valentinian III||Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 242","","","RIC X Theodosius II (East) 242","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255","","","","","","","D N VALENTIN-IANVS P F AVG","Bust facing helmeted cuir. with spear and shield","SALVS REIPVBLICAE","two nimbate figures stg. facing each holding mappa and cruciform sceptre with star above","","","6","21.5","4.507","https://numismatics.org/collectionimages/19001949/1944/1944.100.54860.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54860.rev.width175.jpg","2024-05-13T05:31:10Z"
"http://numismatics.org/collection/1944.100.54910","Bronze AE4 of Theodosius II, Constantinople, 395–423. 1944.100.54910","1944.100.54910","http://numismatics.org/ocre/id/ric.10.theo_ii_e.409","395","423","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Honorius||Theodosius II","AE4||AE3","Roman","Coin","","","","","Struck","Bronze","","Constantinople","","","Thrace","RIC X Theodosius II (East) 409","","","RIC X Theodosius II (East) 409","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","[D N HONO]RIVS P F AV[G]","bust diademed cuirassed draped right star in left field","[GLORIA ROMANO]RVM","two figures standing each holds sceptre and shield","","","6","13.5","1.55","https://numismatics.org/collectionimages/19001949/1944/1944.100.54910.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54910.rev.width175.jpg","2024-05-13T05:32:07Z"
"http://numismatics.org/collection/1944.100.54911","Bronze AE4 of Theodosius II, Thessalonica, 408–423. 1944.100.54911","1944.100.54911","http://numismatics.org/ocre/id/ric.10.theo_ii_e.395","408","423","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Honorius||Theodosius II","AE4||AE3","Roman","Coin","","","","","Struck","Bronze","","Thessalonica","","","Bisaltian District||Macedonia","RIC X Theodosius II (East) 395","","","RIC X Theodosius II (East) 395","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N HONO[RIV]S P F AVG","bust diademed cuirassed draped right star in left field","[G]LORIA - ROMA-NORVM","two figures standing each holds sceptre and shield","","","12","14.0","1.667","https://numismatics.org/collectionimages/19001949/1944/1944.100.54911.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54911.rev.width175.jpg","2024-05-13T05:32:08Z"
"http://numismatics.org/collection/1944.100.54915","Bronze AE4 of Arcadius, Nicomedia, 395–423. 1944.100.54915","1944.100.54915","http://numismatics.org/ocre/id/ric.10.arc_e.146","395","423","Arcadius","","","Roman Empire","Theodosian Dynasty","","Honorius||Arcadius||Theodosius II","AE4||AE3","Roman","Coin","","","","","Struck","Bronze","","Nicomedia","","","Bithynia","RIC X Arcadius 146","","","RIC X Arcadius 146","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","[D N HO]NORI[US] P F AVG","bust pearl diademed cuirassed draped right","GLORI-A ROMA-NORVM","Three emperors standing","","","12","13.0","1.158","https://numismatics.org/collectionimages/19001949/1944/1944.100.54915.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54915.rev.width175.jpg","2024-05-13T05:32:13Z"
"http://numismatics.org/collection/1944.100.54918","Bronze AE4 of Arcadius, Cyzicus, 395–423. 1944.100.54918","1944.100.54918","http://numismatics.org/ocre/id/ric.10.arc_e.149","395","423","Arcadius","","","Roman Empire","Theodosian Dynasty","","Honorius||Arcadius||Theodosius II","AE4||AE3","Roman","Coin","","","","","Struck","Bronze","","Cyzicus","","","Mysia","RIC X Arcadius 149","","","RIC X Arcadius 149","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N HONORIVS P F AVG","bust diad. cuirassed draped right","GLORIA ROMANORVM","Three emperors standing","","","12","15.0","1.634","https://numismatics.org/collectionimages/19001949/1944/1944.100.54918.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54918.rev.width175.jpg","2024-05-13T05:32:16Z"
"http://numismatics.org/collection/1944.100.54919","Bronze AE4 of Theodosius II, Cyzicus, 408–423. 1944.100.54919","1944.100.54919","http://numismatics.org/ocre/id/ric.10.theo_ii_e.403","408","423","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Honorius||Theodosius II","AE4||AE3","Roman","Coin","","","","","Struck","Bronze","","Cyzicus","","","Mysia","RIC X Theodosius II (East) 403","","","RIC X Theodosius II (East) 403","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N HONORIVS P F AVG","bust diademed cuirassed draped right star in left field","GLORI-A RO[MANORVM]","three figures standing","","","12","15.5","1.91","https://numismatics.org/collectionimages/19001949/1944/1944.100.54919.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54919.rev.width175.jpg","2024-05-13T05:32:17Z"
"http://numismatics.org/collection/1944.100.54923","Bronze AE4 of Arcadius, Antioch, Syria, 406–408. 1944.100.54923","1944.100.54923","http://numismatics.org/ocre/id/ric.10.arc_e.153","406","408","Arcadius","","","Roman Empire","Theodosian Dynasty","","Honorius||Arcadius||Theodosius II","AE4||AE3","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC X Arcadius 153","","","RIC X Arcadius 153","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","[D N HONO]RIVS P F AVG","Bust pearl diademed cuirassed draped right","GLORIA ROMANORVM","Three emperors standing","","","6","14.0","1.88","https://numismatics.org/collectionimages/19001949/1944/1944.100.54923.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54923.rev.width175.jpg","2024-05-13T05:32:23Z"
"http://numismatics.org/collection/1944.100.54925","Bronze AE4 of Arcadius, Antioch, Syria, 406–408. 1944.100.54925","1944.100.54925","http://numismatics.org/ocre/id/ric.10.arc_e.153","406","408","Arcadius","","","Roman Empire","Theodosian Dynasty","","Honorius||Arcadius||Theodosius II","AE4||AE3","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC X Arcadius 153","","","RIC X Arcadius 153","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N HONOR[IVS] P F AVG","Bust pearl diademed cuirassed draped right, star in left field","GLORIA ROMANORVM","Three emperors standing","","","12","15.0","1.555","https://numismatics.org/collectionimages/19001949/1944/1944.100.54925.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54925.rev.width175.jpg","2024-05-13T05:32:25Z"
"http://numismatics.org/collection/1944.100.54927","Bronze AE4 of Arcadius, Antioch, Syria, 406–408. 1944.100.54927","1944.100.54927","http://numismatics.org/ocre/id/ric.10.arc_e.153","406","408","Arcadius","","","Roman Empire","Theodosian Dynasty","","Honorius||Arcadius||Theodosius II","AE4||AE3","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC X Arcadius 153","","","RIC X Arcadius 153","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N HONORIVS P F AVG","Bust pearl diademed cuirassed draped right, star in left field","GLORI[A ROMA]NORVM","Three emperors standing","","","12","16.0","2.049","https://numismatics.org/collectionimages/19001949/1944/1944.100.54927.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54927.rev.width175.jpg","2024-05-13T05:32:27Z"
"http://numismatics.org/collection/1944.100.54928","Bronze AE4 of Arcadius, Antioch, Syria, 406–408. 1944.100.54928","1944.100.54928","http://numismatics.org/ocre/id/ric.10.arc_e.153","406","408","Arcadius","","","Roman Empire","Theodosian Dynasty","","Honorius||Arcadius||Theodosius II","AE4||AE3","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC X Arcadius 153","","","RIC X Arcadius 153","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N HONORIVS P F AVG","Bust pearl diademed cuirassed draped right, star in left field","GLORIA ROMA[NORVM]","Three emperors standing","","","6","16.5","2.49","https://numismatics.org/collectionimages/19001949/1944/1944.100.54928.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54928.rev.width175.jpg","2024-05-13T05:32:28Z"
"http://numismatics.org/collection/1944.100.54936","Bronze AE4 of Arcadius, Heraclea, 406–408. 1944.100.54936","1944.100.54936","http://numismatics.org/ocre/id/ric.10.arc_e.141a","406","408","Arcadius","","","Roman Empire","Theodosian Dynasty","","Honorius||Arcadius||Theodosius II","AE4||AE3","Roman","Coin","","","","","Struck","Bronze","","Heraclea","","","Thrace","RIC X Arcadius 141a","","","RIC X Arcadius 141a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N HONORIVS P F [AVG]","bust pearl-diademed cuirassed draped right","GLORIA ROM[ANO]RVM","Three emperors standing","","","6","14.5","1.597","https://numismatics.org/collectionimages/19001949/1944/1944.100.54936.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54936.rev.width175.jpg","2024-05-13T05:32:39Z"
"http://numismatics.org/collection/1946.51.122","Gold Solidus of Theodosius II, Constantinople, 425–429. 1946.51.122","1946.51.122","http://numismatics.org/ocre/id/ric.10.theo_ii_e.237","425","429","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II||Valentinian III","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 237","","","RIC X Theodosius II (East) 237","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","SALVS REI PVBLICAE","Two figures standing front, each holds cross with a star above and between them","","","6","20.0","4.388","https://numismatics.org/collectionimages/19001949/1946/1946.51.122.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1946/1946.51.122.rev.width175.jpg","2024-05-13T04:18:06Z"
"http://numismatics.org/collection/1951.46.1","Gold Semissis of Theodosius II, Constantinople, 439. 1951.46.1","1951.46.1","http://numismatics.org/ocre/id/ric.10.theo_ii_e.270","430","439","Theodosius II","","","Roman Empire","","Victory","Theodosius II","Semissis","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 270","","","RIC X Theodosius II (East) 270","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust diademed draped cuirassed right","VICTORIA AVGGG","Victory seated right inscribing shield XXX XXXX","","","6","17.5","2.179","https://numismatics.org/collectionimages/19501999/1951/1951.46.1.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1951/1951.46.1.rev.width175.jpg","2024-05-13T05:59:16Z"
"http://numismatics.org/collection/1951.46.2","Gold Semissis of Theodosius II, Constantinople, 444. 1951.46.2","1951.46.2","http://numismatics.org/ocre/id/ric.10.theo_ii_e.331","444","444","Theodosius II","","","Roman Empire","","","Theodosius II","Semissis","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 331","","","RIC X Theodosius II (East) 331","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust pearl-diademed draped cuirassed right","VICTORIA AVGG","Victory seated right inscribing shield + XXXV","","","6","17.5","2.202","https://numismatics.org/collectionimages/19501999/1951/1951.46.2.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1951/1951.46.2.rev.width175.jpg","2024-05-13T05:59:17Z"
"http://numismatics.org/collection/1952.142.192","Bronze AE4 of Theodosius II, 425–435. 1952.142.192","1952.142.192","","425","435","Theodosius II","","","Roman Empire","","","Theodosius II","AE4","Roman","Coin","","","","","","Bronze","","","","","","","","","ric.10.theo_ii_e.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THE[ODOS]IVS P F [AVG]","Bust diademed draped cuirassed right","","cross within wreath","","","12","12.0","1.286","https://numismatics.org/collectionimages/19501999/1952/1952.142.192.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1952/1952.142.192.rev.width175.jpg","2024-05-13T06:13:23Z"
"http://numismatics.org/collection/1948.4.120","Bronze AE3 of Arcadius, Antioch, Syria, 401–403. 1948.4.120","1948.4.120","http://numismatics.org/ocre/id/ric.10.arc_e.100","401","403","Arcadius","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius II","AE3","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC X Arcadius 100","","","RIC X Arcadius 100","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust helmeted draped cuirassed right","CONCORDI[A AVG]G","Concordia seated front, holding sceptre and Victory on globe, prow left","","","6","15.0","2.35","https://numismatics.org/collectionimages/19001949/1948/1948.4.120.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1948/1948.4.120.rev.width175.jpg","2024-05-13T05:26:59Z"
"http://numismatics.org/collection/1948.4.121","Bronze AE4 of Theodosius II, 408–450. 1948.4.121","1948.4.121","","408","450","Theodosius II","","","Roman Empire","Theodosian Dynasty","","Theodosius II","AE4","Roman","Coin","","","","","","Bronze","","","","","","","","","ric.10.theo_ii_e.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","[D N] THEODO[SIVUS P F AVG]","Bust diademed draped cuirassed right","[CONCORDIA AVG]","Victory advancing left holding wreath and palm","","","12","10.5","0.943","https://numismatics.org/collectionimages/19001949/1948/1948.4.121.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1948/1948.4.121.rev.width175.jpg","2024-05-13T05:26:59Z"
"http://numismatics.org/collection/1948.69.8","Bronze AE4 of Theodosius II, Constantinople, 425–435. 1948.69.8","1948.69.8","http://numismatics.org/ocre/id/ric.10.theo_ii_e.430","425","435","Theodosius II","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius II","AE4","Roman","Coin","","","","","Struck","Bronze","","Constantinople","","","Thrace","RIC X Theodosius II (East) 430","","","RIC X Theodosius II (East) 430","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THE[ODOSIUS P F AVG]","Bust diademed draped cuirassed right","CONC[ORDIA AVG]","Victory advancing left holding wreath and palm","","","12","10.5","1.516","https://numismatics.org/collectionimages/19001949/1948/1948.69.8.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1948/1948.69.8.rev.width175.jpg","2024-05-13T05:28:42Z"
"http://numismatics.org/collection/1909.78.64","Gold Solidus of Theodosius II, Constantinople, 408–450. 1909.78.64","1909.78.64","http://numismatics.org/ocre/id/ric.10.theo_ii_e.202","408","450","Theodosius II","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius II","Solidus","Roman","Coin","","","","","Struck","Gold","","Constantinople","","","Thrace","RIC X Theodosius II (East) 202","","","RIC X Theodosius II (East) 202","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODOSIVS P F AVG","Bust facing helmeted cuirassed holding spear and shield","CONCORDIA AVGGG","Constantinopolis seated front, holding spear and Victory on globe, prow left","","","6","21.0","4.48","https://numismatics.org/collectionimages/19001949/1909/1909.78.64.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1909/1909.78.64.rev.width175.jpg","2024-05-15T11:57:46Z"
