"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1934.21.58","Bronze AE2 of Theodosius I, Cyzicus, 383–388. 1934.21.58","1934.21.58","http://numismatics.org/ocre/id/ric.9.cyz.23","383","388","Theodosius I","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius I","AE2","Roman","Coin","","","","","Struck","Bronze","","Cyzicus","","","Mysia||Bithynia","RIC IX Cyzicus 23","","","RIC IX Cyzicus 23","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust pearl-diademed draped cuirassed right","[GL]ORIA RO-MANORVM","Emperor standing facing, on ship, raising right hand. Victory at helm.","","","1","21.0","4.2","https://numismatics.org/collectionimages/19001949/1934/1934.21.58.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1934/1934.21.58.rev.width175.jpg","2024-05-11T11:54:33Z"
"http://numismatics.org/collection/1934.33.220","Bronze AE2 of Theodosius I, Nicomedia, 378–383. 1934.33.220","1934.33.220","http://numismatics.org/ocre/id/ric.9.nic.25C","378","383","Theodosius I","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius I","AE2","Roman","Coin","","","","","Struck","Bronze","","Nicomedia","","","Bithynia","RIC IX Nicomedia 25C","","","RIC IX Nicomedia 25C","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust helmeted with pearl diadem draped cuirassed right holding spear and shield in front","GLORIA RO-MANORVM","Emperor standing facing, on ship, raising right hand. Victory std. at helm.","","","6","21.5","4.59","https://numismatics.org/collectionimages/19001949/1934/1934.33.220.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1934/1934.33.220.rev.width175.jpg","2024-05-11T11:55:25Z"
"http://numismatics.org/collection/1934.999.713","Bronze AE2 of Theodosius I, Alexandria, 383–388. 1934.999.713","1934.999.713","http://numismatics.org/ocre/id/ric.9.alex.18B","383","388","Theodosius I","","","Roman Empire","Theodosian Dynasty","","Theodosius I","AE2","Roman","Coin","","","","","Struck","Bronze","","Alexandria","","","Egypt","RIC IX Alexandria 18B","","","RIC IX Alexandria 18B","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust pearl-diademed draped cuirassed right","VIRTVS E-XERCITI","Emperor standing right holding standard and globe, captive right","","","12","24.5","6.193","https://numismatics.org/collectionimages/19001949/1934/1934.999.713.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1934/1934.999.713.rev.width175.jpg","2024-05-11T11:57:08Z"
"http://numismatics.org/collection/1944.100.54629","Bronze AE3 of Theodosius I, Antioch, Syria, 378–383. 1944.100.54629","1944.100.54629","http://numismatics.org/ocre/id/ric.9.anch.44A","378","383","Theodosius I","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius I","AE3","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 44A","","","RIC IX Antioch 44A","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255","","","","","","","D N THEODO-SIVS P F AVG","Bust pearl-diademed dr. cuir. r.","CONCOR-DIA AVGGG","Constantinopolis std. facing, holding sceptre","","","5","18.0","2.579","https://numismatics.org/collectionimages/19001949/1944/1944.100.54629.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54629.rev.width175.jpg","2024-05-13T05:26:40Z"
"http://numismatics.org/collection/1944.100.54638","Bronze AE3 of Theodosius I, Antioch, Syria, 378–383. 1944.100.54638","1944.100.54638","http://numismatics.org/ocre/id/ric.9.anch.47C","378","383","Theodosius I","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius I","AE3","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 47C","","","RIC IX Antioch 47C","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust pearl-diademed draped cuirassed right","CONCOR-DIA AVGGG","Constantinopolis seated facing, holding spear and globe","","","12","18.0","2.0","https://numismatics.org/collectionimages/19001949/1944/1944.100.54638.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54638.rev.width175.jpg","2024-05-13T05:26:50Z"
"http://numismatics.org/collection/1944.100.54639","Bronze AE3 of Theodosius I, Antioch, Syria, 378–383. 1944.100.54639","1944.100.54639","http://numismatics.org/ocre/id/ric.9.anch.47C","378","383","Theodosius I","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius I","AE3","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 47C","","","RIC IX Antioch 47C","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust pearl-diademed draped cuirassed right","CONCOR-DIA AVGGG","Constantinopolis seated facing, holding spear and globe","","","6","18.0","2.036","https://numismatics.org/collectionimages/19001949/1944/1944.100.54639.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54639.rev.width175.jpg","2024-05-13T05:26:52Z"
"http://numismatics.org/collection/1944.100.54640","Bronze AE3 of Theodosius I, Antioch, Syria, 378–383. 1944.100.54640","1944.100.54640","http://numismatics.org/ocre/id/ric.9.anch.47C","378","383","Theodosius I","","","Roman Empire","Theodosian Dynasty","Constantinopolis","Theodosius I","AE3","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 47C","","","RIC IX Antioch 47C","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust pearl-diademed draped cuirassed right","CONCOR-DIA AVGGG","Constantinopolis seated facing, holding spear and globe","","","12","18.0","2.185","https://numismatics.org/collectionimages/19001949/1944/1944.100.54640.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54640.rev.width175.jpg","2024-05-13T05:26:54Z"
"http://numismatics.org/collection/1944.100.54650","Bronze AE2 of Theodosius I, Antioch, Syria, 383–388. 1944.100.54650","1944.100.54650","http://numismatics.org/ocre/id/ric.9.anch.59C","383","388","Theodosius I","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius I","AE2","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 59C","","","RIC IX Antioch 59C","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust helmeted with pearl diadem draped cuirassed right holding spear and shield in front","GLORIA RO-MANORVM","Emperor standing facing on ship, Victory std. at helm","","","5","20.5","4.711","https://numismatics.org/collectionimages/19001949/1944/1944.100.54650.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54650.rev.width175.jpg","2024-05-13T05:27:05Z"
"http://numismatics.org/collection/1944.100.54651","Bronze AE2 of Theodosius I, Antioch, Syria, 383–388. 1944.100.54651","1944.100.54651","http://numismatics.org/ocre/id/ric.9.anch.59D","383","388","Theodosius I","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius I","AE2","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 59D","","","RIC IX Antioch 59D","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust helmeted with rosette diadem draped cuirassed right holding spear and shield in front","GLORIA RO-MANORVM","Emperor standing facing on ship, Victory std. at helm","","","11","11.5","5.253","https://numismatics.org/collectionimages/19001949/1944/1944.100.54651.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54651.rev.width175.jpg","2024-05-13T05:27:06Z"
"http://numismatics.org/collection/1944.100.54652","Bronze AE2 of Theodosius I, Antioch, Syria, 383–388. 1944.100.54652","1944.100.54652","http://numismatics.org/ocre/id/ric.9.anch.59D","383","388","Theodosius I","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius I","AE2","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 59D","","","RIC IX Antioch 59D","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust helmeted with rosette diadem draped cuirassed right holding spear and shield in front","GLORIA RO-MANORVM","Emperor standing facing on ship, Victory std. at helm","","","5","20.5","5.24","https://numismatics.org/collectionimages/19001949/1944/1944.100.54652.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54652.rev.width175.jpg","2024-05-13T05:27:07Z"
"http://numismatics.org/collection/1944.100.54660","Bronze AE2 of Theodosius I, Antioch, Syria, 383–388. 1944.100.54660","1944.100.54660","http://numismatics.org/ocre/id/ric.9.anch.63C","383","388","Theodosius I","","","Roman Empire","Theodosian Dynasty","","Theodosius I","AE2","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 63C","","","RIC IX Antioch 63C","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust pearl-diademed draped cuirassed right","VIRTVS E-XERCITI","Emperor standing right holding standard and globe, left foot on captive","","","12","22.0","4.3","https://numismatics.org/collectionimages/19001949/1944/1944.100.54660.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54660.rev.width175.jpg","2024-05-13T05:27:17Z"
"http://numismatics.org/collection/1944.100.54661","Bronze AE2 of Theodosius I, Antioch, Syria, 383–388. 1944.100.54661","1944.100.54661","http://numismatics.org/ocre/id/ric.9.anch.63D","383","388","Theodosius I","","","Roman Empire","Theodosian Dynasty","","Theodosius I","AE2","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 63D","","","RIC IX Antioch 63D","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust rosette-diademed draped cuirassed right","VIRTVS E-XERCITI","Emperor standing right holding standard and globe, left foot on captive","","","12","20.0","4.878","https://numismatics.org/collectionimages/19001949/1944/1944.100.54661.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54661.rev.width175.jpg","2024-05-13T05:27:18Z"
"http://numismatics.org/collection/1944.100.54665","Bronze AE4 of Theodosius I, Antioch, Syria, 383–388. 1944.100.54665","1944.100.54665","http://numismatics.org/ocre/id/ric.9.anch.65B","383","388","Theodosius I","","","Roman Empire","Theodosian Dynasty","","Theodosius I","AE4","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 65B","","","RIC IX Antioch 65B","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","[D N T]HEODO-SIVS P F A[VG]","Bust pearl-diademed draped cuirassed right","VOT / X / MVLT / XX","Legend in wreath","","","12","12.5","0.767","https://numismatics.org/collectionimages/19001949/1944/1944.100.54665.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54665.rev.width175.jpg","2024-05-13T05:27:23Z"
"http://numismatics.org/collection/1944.100.54666","Bronze AE4 of Theodosius I, Antioch, Syria, 383–388. 1944.100.54666","1944.100.54666","http://numismatics.org/ocre/id/ric.9.anch.65B","383","388","Theodosius I","","","Roman Empire","Theodosian Dynasty","","Theodosius I","AE4","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 65B","","","RIC IX Antioch 65B","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-[SIVS P F AVG]","Bust pearl-diademed draped cuirassed right","VOT / X / MVLT / XX","Legend in wreath","","","11","12.0","1.134","https://numismatics.org/collectionimages/19001949/1944/1944.100.54666.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54666.rev.width175.jpg","2024-05-13T05:27:24Z"
"http://numismatics.org/collection/1944.100.54671","Bronze AE4 of Theodosius I, Antioch, Syria, 383–392. 1944.100.54671","1944.100.54671","http://numismatics.org/ocre/id/ric.9.anch.67B","383","392","Theodosius I","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius I","AE4","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 67B","","","RIC IX Antioch 67B","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust pearl-diademed draped cuirassed right","SALVS REI-PVBLICAE","Victory advancing left, holding trophy and dragging captive","","","5","12.5","0.812","https://numismatics.org/collectionimages/19001949/1944/1944.100.54671.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54671.rev.width175.jpg","2024-05-13T05:27:30Z"
"http://numismatics.org/collection/1944.100.54672","Bronze AE4 of Theodosius I, Antioch, Syria, 383–392. 1944.100.54672","1944.100.54672","http://numismatics.org/ocre/id/ric.9.anch.67B","383","392","Theodosius I","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius I","AE4","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 67B","","","RIC IX Antioch 67B","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEO[DO-SIVS] P F AVG","Bust pearl-diademed draped cuirassed right","SALVS R[EI-PVB]LICAE","Victory advancing left, holding trophy and dragging captive","","","12","12.0","1.305","https://numismatics.org/collectionimages/19001949/1944/1944.100.54672.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54672.rev.width175.jpg","2024-05-13T05:27:31Z"
"http://numismatics.org/collection/1944.100.54673","Bronze AE4 of Theodosius I, Antioch, Syria, 383–392. 1944.100.54673","1944.100.54673","http://numismatics.org/ocre/id/ric.9.anch.67B","383","392","Theodosius I","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius I","AE4","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 67B","","","RIC IX Antioch 67B","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEO[DO-SIVS P F AVG]","Bust pearl-diademed draped cuirassed right","SALV[S REI-PVBLI]CAE","Victory advancing left, holding trophy and dragging captive","","","6","12.0","1.089","https://numismatics.org/collectionimages/19001949/1944/1944.100.54673.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54673.rev.width175.jpg","2024-05-13T05:27:32Z"
"http://numismatics.org/collection/1944.100.54676","Bronze AE2 of Theodosius I, Antioch, Syria, 392–395. 1944.100.54676","1944.100.54676","http://numismatics.org/ocre/id/ric.9.anch.68A","392","395","Theodosius I","","","Roman Empire","Theodosian Dynasty","","Theodosius I","AE2","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 68A","","","RIC IX Antioch 68A","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust pearl-diademed draped cuirassed right","GLORIA - ROMANORVM","Emperor standing facing, holding standard and globe","","","5","19.0","4.919","https://numismatics.org/collectionimages/19001949/1944/1944.100.54676.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54676.rev.width175.jpg","2024-05-13T05:27:35Z"
"http://numismatics.org/collection/1944.100.54677","Bronze AE2 of Theodosius I, Antioch, Syria, 392–395. 1944.100.54677","1944.100.54677","http://numismatics.org/ocre/id/ric.9.anch.68A","392","395","Theodosius I","","","Roman Empire","Theodosian Dynasty","","Theodosius I","AE2","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 68A","","","RIC IX Antioch 68A","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust pearl-diademed draped cuirassed right","GLORIA - ROMANORVM","Emperor standing facing, holding standard and globe","","","10","20.5","5.109","https://numismatics.org/collectionimages/19001949/1944/1944.100.54677.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54677.rev.width175.jpg","2024-05-13T05:27:36Z"
"http://numismatics.org/collection/1944.100.54684","Bronze AE4 of Theodosius I, Antioch, Syria, 392–395. 1944.100.54684","1944.100.54684","http://numismatics.org/ocre/id/ric.9.anch.69B","392","395","Theodosius I","","","Roman Empire","Theodosian Dynasty","","Theodosius I","AE4||AE3","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 69B","","","RIC IX Antioch 69B","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust rosette-diademed draped cuirassed right","GLORIA ROMANORVM","Emperor on horseback right","","","10","16.5","1.8","https://numismatics.org/collectionimages/19001949/1944/1944.100.54684.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54684.rev.width175.jpg","2024-05-13T05:27:44Z"
"http://numismatics.org/collection/1944.100.54685","Bronze AE2 of Theodosius I, Antioch, Syria, 383–388. 1944.100.54685","1944.100.54685","http://numismatics.org/ocre/id/ric.9.anch.63C","383","388","Theodosius I","","","Roman Empire","Theodosian Dynasty","","Theodosius I","AE2","Roman","Coin","","","","","Struck","Bronze","","Antioch, Syria||Antioch","","","Seleucis and Pieria||Syria","RIC IX Antioch 63C","","","RIC IX Antioch 63C","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust pearl-diademed draped cuirassed right","VIRTVS E-XERCITI","Emperor standing right holding standard and globe, left foot on captive","","","5","21.0","6.018","https://numismatics.org/collectionimages/19001949/1944/1944.100.54685.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54685.rev.width175.jpg","2024-05-13T05:27:45Z"
"http://numismatics.org/collection/1944.100.54710","Bronze AE2 of Theodosius I, Alexandria, 378–383. 1944.100.54710","1944.100.54710","http://numismatics.org/ocre/id/ric.9.alex.6C","378","383","Theodosius I","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius I","AE2","Roman","Coin","","","","","Struck","Bronze","","Alexandria","","","Egypt","RIC IX Alexandria 6C","","","RIC IX Alexandria 6C","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust helmeted with pearl diadem draped cuirassed right holding spear and shield in front","GLORAI RO-MANORVM","Emperor standing front, on ship. Victory seated at helm","","","5","22.5","4.62","https://numismatics.org/collectionimages/19001949/1944/1944.100.54710.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54710.rev.width175.jpg","2024-05-13T05:28:16Z"
"http://numismatics.org/collection/1944.100.54711","Bronze AE2 of Theodosius I, Alexandria, 378–383. 1944.100.54711","1944.100.54711","http://numismatics.org/ocre/id/ric.9.alex.6C","378","383","Theodosius I","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius I","AE2","Roman","Coin","","","","","Struck","Bronze","","Alexandria","","","Egypt","RIC IX Alexandria 6C","","","RIC IX Alexandria 6C","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust helmeted with pearl diadem draped cuirassed right holding spear and shield in front","GLORAI RO-MANORVM","Emperor standing front, on ship. Victory seated at helm","","","12","21.0","4.88","https://numismatics.org/collectionimages/19001949/1944/1944.100.54711.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54711.rev.width175.jpg","2024-05-13T05:28:17Z"
"http://numismatics.org/collection/1944.100.54712","Bronze AE2 of Theodosius I, Alexandria, 378–383. 1944.100.54712","1944.100.54712","http://numismatics.org/ocre/id/ric.9.alex.6C","378","383","Theodosius I","","","Roman Empire","Theodosian Dynasty","Victory","Theodosius I","AE2","Roman","Coin","","","","","Struck","Bronze","","Alexandria","","","Egypt","RIC IX Alexandria 6C","","","RIC IX Alexandria 6C","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Laterempire/9e06d419-408c-364f-9f0e-e1032e10a171","","","","","","","D N THEODO-SIVS P F AVG","Bust helmeted with pearl diadem draped cuirassed right holding spear and shield in front","GLORI[A] RO-[MAN]ORVM","Emperor standing front, on ship. Victory seated at helm","","","6","21.5","6.501","https://numismatics.org/collectionimages/19001949/1944/1944.100.54712.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.54712.rev.width175.jpg","2024-05-13T05:28:18Z"
